base_topology,labeling_id,circuit_family,logical_qubits,optimization_level,transpiler_seed,output_two_qubit_depth,baseline_two_qubit_depth,two_qubit_depth_penalty
cairo_heavy_hex_27,r02,ghz_star,20,1,22,74,19,3.8947368421052633
cairo_heavy_hex_27,r02,ghz_star,20,1,33,72,19,3.789473684210526
cairo_heavy_hex_27,r02,ghz_star,20,1,44,72,19,3.789473684210526
cairo_heavy_hex_27,r02,ghz_star,20,1,55,74,19,3.8947368421052633
cairo_heavy_hex_27,r02,ghz_star,20,3,11,52,19,2.736842105263158
cairo_heavy_hex_27,r02,ghz_star,20,3,22,62,19,3.263157894736842
cairo_heavy_hex_27,r02,ghz_star,20,3,33,64,19,3.3684210526315788
cairo_heavy_hex_27,r02,ghz_star,20,3,44,62,19,3.263157894736842
cairo_heavy_hex_27,r02,ghz_star,20,3,55,63,19,3.3157894736842106
cairo_heavy_hex_27,r02,ghz_star,24,0,11,165,23,7.173913043478261
cairo_heavy_hex_27,r02,ghz_star,24,0,22,148,23,6.434782608695652
cairo_heavy_hex_27,r02,ghz_star,24,0,33,164,23,7.130434782608695
cairo_heavy_hex_27,r02,ghz_star,24,0,44,154,23,6.695652173913044
cairo_heavy_hex_27,r02,ghz_star,24,0,55,153,23,6.6521739130434785
cairo_heavy_hex_27,r02,ghz_star,24,1,11,103,23,4.478260869565218
cairo_heavy_hex_27,r02,ghz_star,24,1,22,103,23,4.478260869565218
cairo_heavy_hex_27,r02,ghz_star,24,1,33,97,23,4.217391304347826
cairo_heavy_hex_27,r02,ghz_star,24,1,44,89,23,3.869565217391304
cairo_heavy_hex_27,r02,ghz_star,24,1,55,93,23,4.043478260869565
cairo_heavy_hex_27,r02,ghz_star,24,3,11,84,23,3.652173913043478
cairo_heavy_hex_27,r02,ghz_star,24,3,22,81,23,3.5217391304347827
cairo_heavy_hex_27,r02,ghz_star,24,3,33,87,23,3.782608695652174
cairo_heavy_hex_27,r02,ghz_star,24,3,44,73,23,3.1739130434782608
cairo_heavy_hex_27,r02,ghz_star,24,3,55,72,23,3.130434782608696
cairo_heavy_hex_27,r02,efficient_su2,4,0,11,38,8,4.75
cairo_heavy_hex_27,r02,efficient_su2,4,0,22,32,8,4.0
cairo_heavy_hex_27,r02,efficient_su2,4,0,33,37,8,4.625
cairo_heavy_hex_27,r02,efficient_su2,4,0,44,43,8,5.375
cairo_heavy_hex_27,r02,efficient_su2,4,0,55,32,8,4.0
cairo_heavy_hex_27,r02,efficient_su2,4,1,11,17,8,2.125
cairo_heavy_hex_27,r02,efficient_su2,4,1,22,17,8,2.125
cairo_heavy_hex_27,r02,efficient_su2,4,1,33,17,8,2.125
cairo_heavy_hex_27,r02,efficient_su2,4,1,44,17,8,2.125
cairo_heavy_hex_27,r02,efficient_su2,4,1,55,17,8,2.125
cairo_heavy_hex_27,r02,efficient_su2,4,3,11,17,8,2.125
cairo_heavy_hex_27,r02,efficient_su2,4,3,22,17,8,2.125
cairo_heavy_hex_27,r02,efficient_su2,4,3,33,17,8,2.125
cairo_heavy_hex_27,r02,efficient_su2,4,3,44,17,8,2.125
cairo_heavy_hex_27,r02,efficient_su2,4,3,55,17,8,2.125
cairo_heavy_hex_27,r02,efficient_su2,8,0,11,91,16,5.6875
cairo_heavy_hex_27,r02,efficient_su2,8,0,22,77,16,4.8125
cairo_heavy_hex_27,r02,efficient_su2,8,0,33,98,16,6.125
cairo_heavy_hex_27,r02,efficient_su2,8,0,44,90,16,5.625
cairo_heavy_hex_27,r02,efficient_su2,8,0,55,86,16,5.375
cairo_heavy_hex_27,r02,efficient_su2,8,1,11,37,16,2.3125
cairo_heavy_hex_27,r02,efficient_su2,8,1,22,40,16,2.5
cairo_heavy_hex_27,r02,efficient_su2,8,1,33,37,16,2.3125
cairo_heavy_hex_27,r02,efficient_su2,8,1,44,40,16,2.5
cairo_heavy_hex_27,r02,efficient_su2,8,1,55,40,16,2.5
cairo_heavy_hex_27,r02,efficient_su2,8,3,11,40,16,2.5
cairo_heavy_hex_27,r02,efficient_su2,8,3,22,40,16,2.5
cairo_heavy_hex_27,r02,efficient_su2,8,3,33,40,16,2.5
cairo_heavy_hex_27,r02,efficient_su2,8,3,44,40,16,2.5
cairo_heavy_hex_27,r02,efficient_su2,8,3,55,40,16,2.5
cairo_heavy_hex_27,r02,efficient_su2,12,0,11,109,24,4.541666666666667
cairo_heavy_hex_27,r02,efficient_su2,12,0,22,123,24,5.125
cairo_heavy_hex_27,r02,efficient_su2,12,0,33,135,24,5.625
cairo_heavy_hex_27,r02,efficient_su2,12,0,44,127,24,5.291666666666667
cairo_heavy_hex_27,r02,efficient_su2,12,0,55,127,24,5.291666666666667
cairo_heavy_hex_27,r02,efficient_su2,12,1,11,24,24,1.0
cairo_heavy_hex_27,r02,efficient_su2,12,1,22,24,24,1.0
cairo_heavy_hex_27,r02,efficient_su2,12,1,33,24,24,1.0
cairo_heavy_hex_27,r02,efficient_su2,12,1,44,24,24,1.0
cairo_heavy_hex_27,r02,efficient_su2,12,1,55,24,24,1.0
cairo_heavy_hex_27,r02,efficient_su2,12,3,11,24,24,1.0
cairo_heavy_hex_27,r02,efficient_su2,12,3,22,24,24,1.0
cairo_heavy_hex_27,r02,efficient_su2,12,3,33,24,24,1.0
cairo_heavy_hex_27,r02,efficient_su2,12,3,44,24,24,1.0
cairo_heavy_hex_27,r02,efficient_su2,12,3,55,24,24,1.0
cairo_heavy_hex_27,r02,efficient_su2,16,0,11,157,32,4.90625
cairo_heavy_hex_27,r02,efficient_su2,16,0,22,191,32,5.96875
cairo_heavy_hex_27,r02,efficient_su2,16,0,33,185,32,5.78125
cairo_heavy_hex_27,r02,efficient_su2,16,0,44,161,32,5.03125
cairo_heavy_hex_27,r02,efficient_su2,16,0,55,199,32,6.21875
cairo_heavy_hex_27,r02,efficient_su2,16,1,11,104,32,3.25
cairo_heavy_hex_27,r02,efficient_su2,16,1,22,80,32,2.5
cairo_heavy_hex_27,r02,efficient_su2,16,1,33,75,32,2.34375
cairo_heavy_hex_27,r02,efficient_su2,16,1,44,104,32,3.25
cairo_heavy_hex_27,r02,efficient_su2,16,1,55,80,32,2.5
cairo_heavy_hex_27,r02,efficient_su2,16,3,11,66,32,2.0625
cairo_heavy_hex_27,r02,efficient_su2,16,3,22,80,32,2.5
cairo_heavy_hex_27,r02,efficient_su2,16,3,33,56,32,1.75
cairo_heavy_hex_27,r02,efficient_su2,16,3,44,85,32,2.65625
cairo_heavy_hex_27,r02,efficient_su2,16,3,55,53,32,1.65625
cairo_heavy_hex_27,r02,efficient_su2,20,0,11,243,40,6.075
cairo_heavy_hex_27,r02,efficient_su2,20,0,22,272,40,6.8
cairo_heavy_hex_27,r02,efficient_su2,20,0,33,252,40,6.3
cairo_heavy_hex_27,r02,efficient_su2,20,0,44,224,40,5.6
cairo_heavy_hex_27,r02,efficient_su2,20,0,55,223,40,5.575
cairo_heavy_hex_27,r02,efficient_su2,20,1,11,40,40,1.0
cairo_heavy_hex_27,r02,efficient_su2,20,1,22,40,40,1.0
cairo_heavy_hex_27,r02,efficient_su2,20,1,33,40,40,1.0
cairo_heavy_hex_27,r02,efficient_su2,20,1,44,40,40,1.0
cairo_heavy_hex_27,r02,efficient_su2,20,1,55,40,40,1.0
cairo_heavy_hex_27,r02,efficient_su2,20,3,11,40,40,1.0
cairo_heavy_hex_27,r02,efficient_su2,20,3,22,40,40,1.0
cairo_heavy_hex_27,r02,efficient_su2,20,3,33,40,40,1.0
cairo_heavy_hex_27,r02,efficient_su2,20,3,44,40,40,1.0
cairo_heavy_hex_27,r02,efficient_su2,20,3,55,40,40,1.0
cairo_heavy_hex_27,r02,efficient_su2,24,0,11,297,48,6.1875
cairo_heavy_hex_27,r02,efficient_su2,24,0,22,330,48,6.875
cairo_heavy_hex_27,r02,efficient_su2,24,0,33,298,48,6.208333333333333
cairo_heavy_hex_27,r02,efficient_su2,24,0,44,273,48,5.6875
cairo_heavy_hex_27,r02,efficient_su2,24,0,55,293,48,6.104166666666667
cairo_heavy_hex_27,r02,efficient_su2,24,1,11,144,48,3.0
cairo_heavy_hex_27,r02,efficient_su2,24,1,22,192,48,4.0
cairo_heavy_hex_27,r02,efficient_su2,24,1,33,159,48,3.3125
cairo_heavy_hex_27,r02,efficient_su2,24,1,44,213,48,4.4375
cairo_heavy_hex_27,r02,efficient_su2,24,1,55,172,48,3.5833333333333335
cairo_heavy_hex_27,r02,efficient_su2,24,3,11,108,48,2.25
cairo_heavy_hex_27,r02,efficient_su2,24,3,22,132,48,2.75
cairo_heavy_hex_27,r02,efficient_su2,24,3,33,128,48,2.6666666666666665
cairo_heavy_hex_27,r02,efficient_su2,24,3,44,160,48,3.3333333333333335
cairo_heavy_hex_27,r02,efficient_su2,24,3,55,110,48,2.2916666666666665
cairo_heavy_hex_27,r03,qft,4,0,11,38,10,3.8
cairo_heavy_hex_27,r03,qft,4,0,22,36,10,3.6
cairo_heavy_hex_27,r03,qft,4,0,33,39,10,3.9
cairo_heavy_hex_27,r03,qft,4,0,44,38,10,3.8
cairo_heavy_hex_27,r03,qft,4,0,55,40,10,4.0
cairo_heavy_hex_27,r03,qft,4,1,11,19,10,1.9
cairo_heavy_hex_27,r03,qft,4,1,22,19,10,1.9
cairo_heavy_hex_27,r03,qft,4,1,33,19,10,1.9
cairo_heavy_hex_27,r03,qft,4,1,44,19,10,1.9
cairo_heavy_hex_27,r03,qft,4,1,55,18,10,1.8
cairo_heavy_hex_27,r03,qft,4,3,11,18,10,1.8
cairo_heavy_hex_27,r03,qft,4,3,22,18,10,1.8
cairo_heavy_hex_27,r03,qft,4,3,33,18,10,1.8
cairo_heavy_hex_27,r03,qft,4,3,44,18,10,1.8
cairo_heavy_hex_27,r03,qft,4,3,55,18,10,1.8
cairo_heavy_hex_27,r03,qft,8,0,11,118,26,4.538461538461538
cairo_heavy_hex_27,r03,qft,8,0,22,110,26,4.230769230769231
cairo_heavy_hex_27,r03,qft,8,0,33,114,26,4.384615384615385
cairo_heavy_hex_27,r03,qft,8,0,44,117,26,4.5
cairo_heavy_hex_27,r03,qft,8,0,55,133,26,5.115384615384615
cairo_heavy_hex_27,r03,qft,8,1,11,69,26,2.6538461538461537
cairo_heavy_hex_27,r03,qft,8,1,22,64,26,2.4615384615384617
cairo_heavy_hex_27,r03,qft,8,1,33,78,26,3.0
cairo_heavy_hex_27,r03,qft,8,1,44,66,26,2.5384615384615383
cairo_heavy_hex_27,r03,qft,8,1,55,71,26,2.730769230769231
cairo_heavy_hex_27,r03,qft,8,3,11,58,26,2.230769230769231
cairo_heavy_hex_27,r03,qft,8,3,22,52,26,2.0
cairo_heavy_hex_27,r03,qft,8,3,33,59,26,2.269230769230769
cairo_heavy_hex_27,r03,qft,8,3,44,58,26,2.230769230769231
cairo_heavy_hex_27,r03,qft,8,3,55,60,26,2.3076923076923075
cairo_heavy_hex_27,r03,qft,12,0,11,251,42,5.976190476190476
cairo_heavy_hex_27,r03,qft,12,0,22,242,42,5.761904761904762
cairo_heavy_hex_27,r03,qft,12,0,33,218,42,5.190476190476191
cairo_heavy_hex_27,r03,qft,12,0,44,249,42,5.928571428571429
cairo_heavy_hex_27,r03,qft,12,0,55,256,42,6.095238095238095
cairo_heavy_hex_27,r03,qft,12,1,11,151,42,3.5952380952380953
cairo_heavy_hex_27,r03,qft,12,1,22,134,42,3.1904761904761907
cairo_heavy_hex_27,r03,qft,12,1,33,155,42,3.6904761904761907
cairo_heavy_hex_27,r03,qft,12,1,44,138,42,3.2857142857142856
cairo_heavy_hex_27,r03,qft,12,1,55,141,42,3.357142857142857
cairo_heavy_hex_27,r03,qft,12,3,11,137,42,3.261904761904762
cairo_heavy_hex_27,r03,qft,12,3,22,113,42,2.6904761904761907
cairo_heavy_hex_27,r03,qft,12,3,33,130,42,3.0952380952380953
cairo_heavy_hex_27,r03,qft,12,3,44,105,42,2.5
cairo_heavy_hex_27,r03,qft,12,3,55,125,42,2.9761904761904763
cairo_heavy_hex_27,r03,qft,16,0,11,385,58,6.637931034482759
cairo_heavy_hex_27,r03,qft,16,0,22,361,58,6.224137931034483
cairo_heavy_hex_27,r03,qft,16,0,33,399,58,6.879310344827586
cairo_heavy_hex_27,r03,qft,16,0,44,315,58,5.431034482758621
cairo_heavy_hex_27,r03,qft,16,0,55,369,58,6.362068965517241
cairo_heavy_hex_27,r03,qft,16,1,11,208,58,3.586206896551724
cairo_heavy_hex_27,r03,qft,16,1,22,173,58,2.9827586206896552
cairo_heavy_hex_27,r03,qft,16,1,33,212,58,3.6551724137931036
cairo_heavy_hex_27,r03,qft,16,1,44,168,58,2.896551724137931
cairo_heavy_hex_27,r03,qft,16,1,55,213,58,3.6724137931034484
cairo_heavy_hex_27,r03,qft,16,3,11,160,58,2.7586206896551726
cairo_heavy_hex_27,r03,qft,16,3,22,204,58,3.5172413793103448
cairo_heavy_hex_27,r03,qft,16,3,33,189,58,3.2586206896551726
cairo_heavy_hex_27,r03,qft,16,3,44,137,58,2.3620689655172415
cairo_heavy_hex_27,r03,qft,16,3,55,161,58,2.7758620689655173
cairo_heavy_hex_27,r03,qft,20,0,11,495,74,6.6891891891891895
cairo_heavy_hex_27,r03,qft,20,0,22,492,74,6.648648648648648
cairo_heavy_hex_27,r03,qft,20,0,33,505,74,6.824324324324325
cairo_heavy_hex_27,r03,qft,20,0,44,501,74,6.77027027027027
cairo_heavy_hex_27,r03,qft,20,0,55,524,74,7.081081081081081
cairo_heavy_hex_27,r03,qft,20,1,11,383,74,5.175675675675675
cairo_heavy_hex_27,r03,qft,20,1,22,238,74,3.2162162162162162
cairo_heavy_hex_27,r03,qft,20,1,33,245,74,3.310810810810811
cairo_heavy_hex_27,r03,qft,20,1,44,259,74,3.5
cairo_heavy_hex_27,r03,qft,20,1,55,226,74,3.054054054054054
cairo_heavy_hex_27,r03,qft,20,3,11,204,74,2.7567567567567566
cairo_heavy_hex_27,r03,qft,20,3,22,192,74,2.5945945945945947
cairo_heavy_hex_27,r03,qft,20,3,33,158,74,2.135135135135135
cairo_heavy_hex_27,r03,qft,20,3,44,202,74,2.72972972972973
cairo_heavy_hex_27,r03,qft,20,3,55,192,74,2.5945945945945947
cairo_heavy_hex_27,r03,qft,24,0,11,565,90,6.277777777777778
cairo_heavy_hex_27,r03,qft,24,0,22,704,90,7.822222222222222
cairo_heavy_hex_27,r03,qft,24,0,33,610,90,6.777777777777778
cairo_heavy_hex_27,r03,qft,24,0,44,619,90,6.877777777777778
cairo_heavy_hex_27,r03,qft,24,0,55,602,90,6.688888888888889
cairo_heavy_hex_27,r03,qft,24,1,11,366,90,4.066666666666666
cairo_heavy_hex_27,r03,qft,24,1,22,362,90,4.022222222222222
cairo_heavy_hex_27,r03,qft,24,1,33,323,90,3.588888888888889
cairo_heavy_hex_27,r03,qft,24,1,44,423,90,4.7
cairo_heavy_hex_27,r03,qft,24,1,55,382,90,4.2444444444444445
cairo_heavy_hex_27,r03,qft,24,3,11,240,90,2.6666666666666665
cairo_heavy_hex_27,r03,qft,24,3,22,296,90,3.2888888888888888
cairo_heavy_hex_27,r03,qft,24,3,33,250,90,2.7777777777777777
cairo_heavy_hex_27,r03,qft,24,3,44,324,90,3.6
cairo_heavy_hex_27,r03,qft,24,3,55,216,90,2.4
cairo_heavy_hex_27,r03,ghz_chain,4,0,11,20,3,6.666666666666667
cairo_heavy_hex_27,r03,ghz_chain,4,0,22,20,3,6.666666666666667
cairo_heavy_hex_27,r03,ghz_chain,4,0,33,24,3,8.0
cairo_heavy_hex_27,r03,ghz_chain,4,0,44,20,3,6.666666666666667
cairo_heavy_hex_27,r03,ghz_chain,4,0,55,26,3,8.666666666666666
cairo_heavy_hex_27,r03,ghz_chain,4,1,11,3,3,1.0
cairo_heavy_hex_27,r03,ghz_chain,4,1,22,3,3,1.0
cairo_heavy_hex_27,r03,ghz_chain,4,1,33,3,3,1.0
cairo_heavy_hex_27,r03,ghz_chain,4,1,44,3,3,1.0
cairo_heavy_hex_27,r03,ghz_chain,4,1,55,3,3,1.0
cairo_heavy_hex_27,r03,ghz_chain,4,3,11,3,3,1.0
cairo_heavy_hex_27,r03,ghz_chain,4,3,22,3,3,1.0
cairo_heavy_hex_27,r03,ghz_chain,4,3,33,3,3,1.0
cairo_heavy_hex_27,r03,ghz_chain,4,3,44,3,3,1.0
cairo_heavy_hex_27,r03,ghz_chain,4,3,55,3,3,1.0
cairo_heavy_hex_27,r03,ghz_chain,8,0,11,45,7,6.428571428571429
cairo_heavy_hex_27,r03,ghz_chain,8,0,22,49,7,7.0
cairo_heavy_hex_27,r03,ghz_chain,8,0,33,42,7,6.0
cairo_heavy_hex_27,r03,ghz_chain,8,0,44,39,7,5.571428571428571
cairo_heavy_hex_27,r03,ghz_chain,8,0,55,45,7,6.428571428571429
cairo_heavy_hex_27,r03,ghz_chain,8,1,11,7,7,1.0
cairo_heavy_hex_27,r03,ghz_chain,8,1,22,7,7,1.0
cairo_heavy_hex_27,r03,ghz_chain,8,1,33,7,7,1.0
cairo_heavy_hex_27,r03,ghz_chain,8,1,44,7,7,1.0
cairo_heavy_hex_27,r03,ghz_chain,8,1,55,7,7,1.0
cairo_heavy_hex_27,r03,ghz_chain,8,3,11,7,7,1.0
cairo_heavy_hex_27,r03,ghz_chain,8,3,22,7,7,1.0
cairo_heavy_hex_27,r03,ghz_chain,8,3,33,7,7,1.0
cairo_heavy_hex_27,r03,ghz_chain,8,3,44,7,7,1.0
cairo_heavy_hex_27,r03,ghz_chain,8,3,55,7,7,1.0
cairo_heavy_hex_27,r03,ghz_chain,12,0,11,62,11,5.636363636363637
cairo_heavy_hex_27,r03,ghz_chain,12,0,22,61,11,5.545454545454546
cairo_heavy_hex_27,r03,ghz_chain,12,0,33,73,11,6.636363636363637
cairo_heavy_hex_27,r03,ghz_chain,12,0,44,61,11,5.545454545454546
cairo_heavy_hex_27,r03,ghz_chain,12,0,55,58,11,5.2727272727272725
cairo_heavy_hex_27,r03,ghz_chain,12,1,11,11,11,1.0
cairo_heavy_hex_27,r03,ghz_chain,12,1,22,11,11,1.0
cairo_heavy_hex_27,r03,ghz_chain,12,1,33,11,11,1.0
cairo_heavy_hex_27,r03,ghz_chain,12,1,44,11,11,1.0
cairo_heavy_hex_27,r03,ghz_chain,12,1,55,11,11,1.0
cairo_heavy_hex_27,r03,ghz_chain,12,3,11,11,11,1.0
cairo_heavy_hex_27,r03,ghz_chain,12,3,22,11,11,1.0
cairo_heavy_hex_27,r03,ghz_chain,12,3,33,11,11,1.0
cairo_heavy_hex_27,r03,ghz_chain,12,3,44,11,11,1.0
cairo_heavy_hex_27,r03,ghz_chain,12,3,55,11,11,1.0
cairo_heavy_hex_27,r03,ghz_chain,16,0,11,81,15,5.4
cairo_heavy_hex_27,r03,ghz_chain,16,0,22,77,15,5.133333333333334
cairo_heavy_hex_27,r03,ghz_chain,16,0,33,83,15,5.533333333333333
cairo_heavy_hex_27,r03,ghz_chain,16,0,44,83,15,5.533333333333333
cairo_heavy_hex_27,r03,ghz_chain,16,0,55,80,15,5.333333333333333
cairo_heavy_hex_27,r03,ghz_chain,16,1,11,15,15,1.0
cairo_heavy_hex_27,r03,ghz_chain,16,1,22,15,15,1.0
cairo_heavy_hex_27,r03,ghz_chain,16,1,33,15,15,1.0
cairo_heavy_hex_27,r03,ghz_chain,16,1,44,15,15,1.0
cairo_heavy_hex_27,r03,ghz_chain,16,1,55,15,15,1.0
cairo_heavy_hex_27,r03,ghz_chain,16,3,11,15,15,1.0
cairo_heavy_hex_27,r03,ghz_chain,16,3,22,15,15,1.0
cairo_heavy_hex_27,r03,ghz_chain,16,3,33,15,15,1.0
cairo_heavy_hex_27,r03,ghz_chain,16,3,44,15,15,1.0
cairo_heavy_hex_27,r03,ghz_chain,16,3,55,15,15,1.0
cairo_heavy_hex_27,r03,ghz_chain,20,0,11,108,19,5.684210526315789
cairo_heavy_hex_27,r03,ghz_chain,20,0,22,136,19,7.157894736842105
